id,stock_code,stock_name,title,announce_type,publish_date,url
2026-04-03-100,920976,视声智能,视声智能:关于使用闲置自有资金进行现金管理的进展公告,投资理财,2026-04-03,https://data.eastmoney.com/notices/detail/920976/AN202604031821016975.html
2026-04-03-101,920976,视声智能,视声智能:回购进展情况公告,回购进展情况,2026-04-03,https://data.eastmoney.com/notices/detail/920976/AN202604031821016976.html
2026-04-03-102,920405,海希通讯,海希通讯:关于全资子公司购买资产暨关联交易的公告,收购出售资产/股权,2026-04-03,https://data.eastmoney.com/notices/detail/920405/AN202604031821016977.html
2026-04-03-103,A20242,森合高科,北京证券交易所上市委员会2026年第37次审议会议公告,北交所上市审核会议公告,2026-04-03,https://data.eastmoney.com/notices/detail/A20242/AN202604031821016886.html
2026-04-03-104,920445,龙竹科技,龙竹科技:前十大股东和前十大无限售条件股东情况公告,其他,2026-04-03,https://data.eastmoney.com/notices/detail/920445/AN202604031821016893.html
2026-04-03-105,300382,斯莱克,斯莱克:关于与北京科技大学签署《技术开发合同》的自愿性披露公告,重大合同,2026-04-03,https://data.eastmoney.com/notices/detail/300382/AN202604031821016840.html
2026-04-03-106,300443,金雷股份,金雷股份:中泰证券股份有限公司关于金雷科技股份公司2025年度定期现场检查报告,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300443/AN202604031821016784.html
2026-04-03-107,300926,博俊科技,博俊科技:东方证券股份有限公司关于江苏博俊工业科技股份有限公司向不特定对象发行可转换公司债券之保荐总结报告书,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300926/AN202604031821016689.html
2026-04-03-108,300926,博俊科技,博俊科技:东方证券股份有限公司关于江苏博俊工业科技股份有限公司2025年年度持续督导跟踪报告,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300926/AN202604031821016691.html
2026-04-03-109,300926,博俊科技,博俊科技:东方证券股份有限公司关于江苏博俊工业科技股份有限公司2025年度募集资金存放与使用情况的核查意见,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300926/AN202604031821016694.html
2026-04-03-110,300708,聚灿光电,聚灿光电:中信证券股份有限公司关于聚灿光电科技股份有限公司2025年度持续督导定期现场检查报告,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300708/AN202604031821016699.html
2026-04-03-111,300926,博俊科技,博俊科技:东方证券股份有限公司关于江苏博俊工业科技股份有限公司2025年度内部控制评价报告的核查意见,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300926/AN202604031821016692.html
2026-04-03-112,300708,聚灿光电,聚灿光电:中信证券股份有限公司关于聚灿光电科技股份有限公司2025年度跟踪报告,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300708/AN202604031821016690.html
2026-04-03-113,300926,博俊科技,博俊科技:东方证券股份有限公司关于江苏博俊工业科技股份有限公司2025年持续督导现场培训报告,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300926/AN202604031821016698.html
2026-04-03-114,300708,聚灿光电,聚灿光电:中信证券股份有限公司关于聚灿光电科技股份有限公司2022年向特定对象发行股票持续督导保荐总结报告书,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300708/AN202604031821016688.html
2026-04-03-115,300926,博俊科技,博俊科技:东方证券股份有限公司关于江苏博俊工业科技股份有限公司2025年持续督导现场检查报告,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/300926/AN202604031821016696.html
2026-04-03-116,301299,卓创资讯,卓创资讯:国联民生证券承销保荐有限公司关于山东卓创资讯股份有限公司首次公开发行股票并在创业板上市持续督导保荐工作总结报告书,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/301299/AN202604031821016695.html
2026-04-03-117,301388,欣灵电气,欣灵电气:国泰海通证券股份有限公司关于欣灵电气股份有限公司首次公开发行股票并在创业板上市之保荐总结报告书,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/301388/AN202604031821016693.html
2026-04-03-118,301299,卓创资讯,卓创资讯:国联民生证券承销保荐有限公司关于山东卓创资讯股份有限公司2025年度持续督导跟踪报告,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/301299/AN202604031821016697.html
2026-04-03-119,301345,涛涛车业,涛涛车业:浙商证券股份有限公司关于浙江涛涛车业股份有限公司持续督导期2026年培训情况报告,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/301345/AN202604031821016669.html
2026-04-03-120,920656,海昇药业,海昇药业:关于使用部分闲置募集资金进行现金管理的进展公告,募集资金使用进展情况,2026-04-03,https://data.eastmoney.com/notices/detail/920656/AN202604031821016621.html
2026-04-03-121,920656,海昇药业,海昇药业:关于使用闲置自有资金购买理财产品的进展公告,投资理财,2026-04-03,https://data.eastmoney.com/notices/detail/920656/AN202604031821016622.html
2026-04-03-122,300811,铂科新材,铂科新材:关于与专业投资机构共同投资设立产业投资基金的公告,投资设立公司,2026-04-03,https://data.eastmoney.com/notices/detail/300811/AN202604031821016615.html
2026-04-03-123,920992,中科美菱,中科美菱:关于使用自有闲置资金购买理财产品的进展公告,投资理财,2026-04-03,https://data.eastmoney.com/notices/detail/920992/AN202604031821016609.html
2026-04-03-124,301529,福赛科技,福赛科技:2026年4月3日投资者关系活动记录表,调研活动,2026-04-03,https://data.eastmoney.com/notices/detail/301529/AN202604031821016575.html
2026-04-03-125,300059,东方财富,东方财富:2026年4月3日投资者关系活动记录表,调研活动,2026-04-03,https://data.eastmoney.com/notices/detail/300059/AN202604031821016574.html
2026-04-03-126,920090,同辉信息,同辉信息:高级管理人员换届公告,高管人员任职变动,2026-04-03,https://data.eastmoney.com/notices/detail/920090/AN202604031821016565.html
2026-04-03-127,920090,同辉信息,同辉信息:第六届董事会第二次会议决议公告,高管人员任职变动,2026-04-03,https://data.eastmoney.com/notices/detail/920090/AN202604031821016564.html
2026-04-03-128,920160,北矿检测,北矿检测:关于预计2026年日常性关联交易的公告,关联交易,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016439.html
2026-04-03-129,920160,北矿检测,北矿检测:2025年年度报告业绩说明会预告公告,其他,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016429.html
2026-04-03-130,920160,北矿检测,北矿检测:2025年年度权益分派预案公告,分配预案,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016454.html
2026-04-03-131,920160,北矿检测,北矿检测:内部控制评价办法,内部控制报告,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016452.html
2026-04-03-132,920160,北矿检测,北矿检测:董事会关于独立董事独立性自查情况的专项报告,自查报告,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016441.html
2026-04-03-133,920160,北矿检测,北矿检测:2025年年度报告摘要,年度报告摘要,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016436.html
2026-04-03-134,920160,北矿检测,北矿检测:审计报告,审计报告,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016434.html
2026-04-03-135,920160,北矿检测,北矿检测:2025年度董事会审计委员会履职情况报告,其他,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016446.html
2026-04-03-136,920160,北矿检测,北矿检测:中信证券股份有限公司关于北矿检测技术股份有限公司2025年度募集资金存放、管理与实际使用情况的专项核查意见,保荐/核查意见,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016444.html
2026-04-03-137,920160,北矿检测,北矿检测:2025年年度报告,年度报告全文,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016430.html
2026-04-03-138,920160,北矿检测,北矿检测:关于召开2025年年度股东会通知公告(提供网络投票),召开股东大会通知,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016442.html
2026-04-03-139,920160,北矿检测,北矿检测:募集资金存放、管理与实际使用情况的专项报告,募集资金使用情况报告,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016438.html
2026-04-03-140,920160,北矿检测,北矿检测:股东会议事规则,议事规则/实施细则,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016449.html
2026-04-03-141,920160,北矿检测,北矿检测:2025年度独立董事述职报告(曹强),独立董事述职报告,2026-04-03,https://data.eastmoney.com/notices/detail/920160/AN202604031821016450.html
