id,stock_code,stock_name,title,announce_type,publish_date,url
2026-03-30-260,920060,万源通,万源通:投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/920060/AN202603301820869759.html
2026-03-30-261,920685,新芝生物,新芝生物:关于控股子公司减资暨完成工商变更登记的公告,公司关联方基本资料变更,2026-03-30,https://data.eastmoney.com/notices/detail/920685/AN202603301820869760.html
2026-03-30-262,920060,万源通,万源通:2025年年度股东会决议公告,分配方案决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/920060/AN202603301820869758.html
2026-03-30-263,920060,万源通,万源通:上海市锦天城律师事务所关于昆山万源通电子科技股份有限公司2025年年度股东会法律意见书,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/920060/AN202603301820869761.html
2026-03-30-264,920060,万源通,万源通:兴业证券股份有限公司关于昆山万源通电子科技股份有限公司2025年度持续督导跟踪报告,保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/920060/AN202603301820869762.html
2026-03-30-265,300077,国民技术,国民技术:关于使用自有资金进行现金管理的公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/300077/AN202603301820869634.html
2026-03-30-266,300077,国民技术,国民技术:关于股东部分A股股份解质押及质押的公告,股份质押、冻结,2026-03-30,https://data.eastmoney.com/notices/detail/300077/AN202603301820869626.html
2026-03-30-267,300046,台基股份,台基股份:2026年第一次临时股东会决议公告,股东大会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/300046/AN202603301820869636.html
2026-03-30-268,300046,台基股份,台基股份:北京市中伦(深圳)律师事务所关于湖北台基半导体股份有限公司2026年第一次临时股东会的法律意见书,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/300046/AN202603301820869637.html
2026-03-30-269,300046,台基股份,台基股份:关于变更职工代表董事的公告,高管人员任职变动,2026-03-30,https://data.eastmoney.com/notices/detail/300046/AN202603301820869633.html
2026-03-30-270,300046,台基股份,台基股份:关于完成董事改选及聘任高级管理人员的公告,高管人员任职变动,2026-03-30,https://data.eastmoney.com/notices/detail/300046/AN202603301820869635.html
2026-03-30-271,300411,金盾股份,金盾股份:关于特定股东减持计划期限届满的公告,股东/实际控制人股份减持,2026-03-30,https://data.eastmoney.com/notices/detail/300411/AN202603301820869628.html
2026-03-30-272,300046,台基股份,台基股份:第六届董事会第十三次会议决议公告,高管人员任职变动,2026-03-30,https://data.eastmoney.com/notices/detail/300046/AN202603301820869625.html
2026-03-30-273,001389,广合科技,广合科技:2026年3月30日投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/001389/AN202603301820868858.html
2026-03-30-274,301109,军信股份,军信股份:关于长沙市河西生活垃圾焚烧发电厂工程(含生活垃圾焚烧发电特许经营权)中标(成交)候选人公示的提示性公告,重大合同,2026-03-30,https://data.eastmoney.com/notices/detail/301109/AN202603301820869229.html
2026-03-30-275,300622,博士眼镜,博士眼镜:平安证券股份有限公司关于博士眼镜连锁股份有限公司使用自有资金支付募投项目部分款项并以募集资金等额置换的核查意见,保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/300622/AN202603301820869133.html
2026-03-30-276,301613,新铝时代,新铝时代:中信证券股份有限公司关于重庆新铝时代科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易之独立财务顾问报告(修订稿),保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/301613/AN202603301820869137.html
2026-03-30-277,301613,新铝时代,新铝时代:第三届董事会第三次会议决议公告,董事会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/301613/AN202603301820869136.html
2026-03-30-278,301613,新铝时代,新铝时代:重庆新铝时代科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(草案)(修订稿)修订情况的说明,其他,2026-03-30,https://data.eastmoney.com/notices/detail/301613/AN202603301820869139.html
2026-03-30-279,300622,博士眼镜,博士眼镜:平安证券股份有限公司关于博士眼镜连锁股份有限公司使用部分闲置募集资金进行现金管理的核查意见,保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/300622/AN202603301820869143.html
2026-03-30-280,301613,新铝时代,新铝时代:重庆新铝时代科技股份有限公司拟发行股份及支付现金购买股权所涉及的东莞市宏联电子有限公司股东全部权益价值项目资产评估报告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/301613/AN202603301820869141.html
2026-03-30-281,300622,博士眼镜,博士眼镜:关于使用自有资金支付募投项目部分款项并以募集资金等额置换的公告,募集资金使用情况报告,2026-03-30,https://data.eastmoney.com/notices/detail/300622/AN202603301820869134.html
2026-03-30-282,300622,博士眼镜,博士眼镜:关于增加公司经营范围、修订《公司章程》并办理工商变更登记的公告,公司经营范围变更,2026-03-30,https://data.eastmoney.com/notices/detail/300622/AN202603301820869132.html
2026-03-30-283,301613,新铝时代,新铝时代:重庆新铝时代科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(草案)摘要(修订稿),其他增发事项公告,2026-03-30,https://data.eastmoney.com/notices/detail/301613/AN202603301820869135.html
2026-03-30-284,301613,新铝时代,新铝时代:重庆新铝时代科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(草案)(修订稿),其他增发事项公告,2026-03-30,https://data.eastmoney.com/notices/detail/301613/AN202603301820869138.html
2026-03-30-285,300354,东华测试,东华测试:关于控股股东及一致行动人减持计划期限届满未减持股份的公告,股东/实际控制人股份减持,2026-03-30,https://data.eastmoney.com/notices/detail/300354/AN202603301820869142.html
2026-03-30-286,300622,博士眼镜,博士眼镜:公司章程(2026年3月),公司章程,2026-03-30,https://data.eastmoney.com/notices/detail/300622/AN202603301820869130.html
2026-03-30-287,300622,博士眼镜,博士眼镜:关于使用部分闲置募集资金进行现金管理的公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/300622/AN202603301820869125.html
2026-03-30-288,301038,深水规院,深水规院:关于持股5%以上股东减持股份的预披露公告,股东/实际控制人股份减持,2026-03-30,https://data.eastmoney.com/notices/detail/301038/AN202603301820868989.html
2026-03-30-289,301387,光大同创,光大同创:东方证券股份有限公司关于深圳光大同创新材料股份有限公司持续督导现场培训报告,保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/301387/AN202603301820868842.html
2026-03-30-290,920807,奔朗新材,奔朗新材:股东拟减持股份的预披露公告,股东/实际控制人股份减持,2026-03-30,https://data.eastmoney.com/notices/detail/920807/AN202603301820868797.html
2026-03-30-291,301388,欣灵电气,欣灵电气:关于使用部分暂时闲置募集资金(含超募资金)进行现金管理的公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/301388/AN202603301820868660.html
2026-03-30-292,301388,欣灵电气,欣灵电气:国泰海通证券股份有限公司关于欣灵电气股份有限公司使用部分闲置募集资金(含超募资金)进行现金管理的核查意见,保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/301388/AN202603301820868697.html
2026-03-30-293,301388,欣灵电气,欣灵电气:关于使用自有资金进行现金管理的公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/301388/AN202603301820868592.html
2026-03-30-294,920976,视声智能,视声智能:关于使用闲置自有资金进行现金管理的进展公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/920976/AN202603301820868377.html
2026-03-30-295,920230,欧康医药,欧康医药:关于公司获得原料药欧洲CEP证书的公告,获得认证,2026-03-30,https://data.eastmoney.com/notices/detail/920230/AN202603301820868140.html
2026-03-30-296,920174,五新隧装,五新隧装:关于使用闲置自有资金购买理财产品进展的公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/920174/AN202603301820868123.html
2026-03-30-297,301291,明阳电气,明阳电气:关于股东减持股份预披露公告,股东/实际控制人股份减持,2026-03-30,https://data.eastmoney.com/notices/detail/301291/AN202603301820868006.html
2026-03-30-298,301584,建发致新,建发致新:2026年第二次临时股东会决议公告,股东大会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/301584/AN202603301820868014.html
2026-03-30-299,301584,建发致新,建发致新:北京国枫律师事务所关于上海建发致新医疗科技集团股份有限公司2026年第二次临时股东会的法律意见书,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/301584/AN202603301820868016.html
2026-03-30-300,920225,利通科技,利通科技:董事、高级管理人员薪酬管理制度,管理办法/制度,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867976.html
2026-03-30-301,920225,利通科技,利通科技:独立董事述职报告(赵贇),独立董事述职报告,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867988.html
2026-03-30-302,920225,利通科技,利通科技:董事会关于独立董事独立性自查情况的专项报告,自查报告,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867968.html
2026-03-30-303,920225,利通科技,利通科技:二〇二五年度内部控制审计报告,审计报告,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867979.html
2026-03-30-304,920225,利通科技,利通科技:关于漯河利通液压科技股份有限公司控股股东、实际控制人及其他关联方资金占用情况的专项说明,专项说明/独立意见,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867972.html
2026-03-30-305,920225,利通科技,利通科技:关于使用暂时闲置自有资金进行现金管理的公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867977.html
2026-03-30-306,920225,利通科技,利通科技:第四届董事会第二十二次会议决议公告,分配预案,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867981.html
2026-03-30-307,920225,利通科技,利通科技:二〇二五年度审计报告,审计报告,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867986.html
2026-03-30-308,920225,利通科技,利通科技:2025年度董事会工作报告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867982.html
2026-03-30-309,920225,利通科技,利通科技:关于召开2025年年度股东会通知公告(提供网络投票),召开股东大会通知,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867973.html
2026-03-30-310,920225,利通科技,利通科技:审计委员会2025年度履职情况报告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867975.html
2026-03-30-311,920225,利通科技,利通科技:2026年度董事、高级管理人员薪酬方案,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867969.html
2026-03-30-312,920225,利通科技,利通科技:独立董事述职报告(董治国),独立董事述职报告,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867985.html
2026-03-30-313,920225,利通科技,利通科技:内部控制评价报告,内部控制报告,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867984.html
2026-03-30-314,920225,利通科技,利通科技:2025年年度权益分派预案公告,分配预案,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867980.html
2026-03-30-315,920225,利通科技,利通科技:审计委员会对会计师事务所履行监督职责情况报告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867983.html
2026-03-30-316,920225,利通科技,利通科技:独立董事述职报告(赵永德),独立董事述职报告,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867987.html
2026-03-30-317,920225,利通科技,利通科技:关于致同会计师事务所(特殊普通合伙)履职情况评估报告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867978.html
2026-03-30-318,920225,利通科技,利通科技:2025年年度报告,年度报告全文,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867974.html
2026-03-30-319,920225,利通科技,利通科技:拟续聘2026年度会计师事务所公告,审计机构变更,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867970.html
2026-03-30-320,920225,利通科技,利通科技:2025年年度报告摘要,年度报告摘要,2026-03-30,https://data.eastmoney.com/notices/detail/920225/AN202603301820867971.html
2026-03-30-321,300595,欧普康视,欧普康视:2026年3月30日投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/300595/AN202603301820867623.html
2026-03-30-322,300716,ST泉为,ST泉为:关于公司股票被实施其他风险警示相关事项的进展公告,其它风险提示公告,2026-03-30,https://data.eastmoney.com/notices/detail/300716/AN202603301820867776.html
2026-03-30-323,300716,ST泉为,ST泉为:关于部分资产被查封的公告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/300716/AN202603301820867777.html
2026-03-30-324,301087,可孚医疗,可孚医疗:2026年3月30日投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/301087/AN202603301820867619.html
2026-03-30-325,000951,中国重汽,中国重汽:2026年3月30日投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/000951/AN202603301820867620.html
2026-03-30-326,920405,海希通讯,海希通讯:关于全资孙公司签订国有建设用地使用权出让合同暨购买资产的公告,重大合同,2026-03-30,https://data.eastmoney.com/notices/detail/920405/AN202603301820867755.html
2026-03-30-327,002486,嘉麟杰,深交所:嘉麟杰_监管函,深交所股票监管函,2026-03-30,https://data.eastmoney.com/notices/detail/002486/AN202603301820867193.html
2026-03-30-328,300480,光力科技,光力科技:北京海润天睿律师事务所关于光力科技股份有限公司2026年第一次临时股东会的法律意见,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/300480/AN202603301820867230.html
2026-03-30-329,300663,科蓝软件,科蓝软件:关于控股股东及一致行动人权益变动触及1%整数倍的公告,权益变动报告书,2026-03-30,https://data.eastmoney.com/notices/detail/300663/AN202603301820867280.html
2026-03-30-330,300480,光力科技,光力科技:光力科技股份有限公司关于部分闲置募集资金进行现金管理到期收回并继续进行现金管理的公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/300480/AN202603301820867348.html
2026-03-30-331,300663,科蓝软件,科蓝软件:关于控股股东的一致行动人部分股份被司法划转的公告,股权转让,2026-03-30,https://data.eastmoney.com/notices/detail/300663/AN202603301820867220.html
2026-03-30-332,300480,光力科技,光力科技:光力科技股份有限公司2026年第一次临时股东会决议公告,股东大会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/300480/AN202603301820867266.html
2026-03-30-333,920007,酉立智能,酉立智能:关于使用暂时闲置募集资金进行现金管理的进展公告,募集资金使用进展情况,2026-03-30,https://data.eastmoney.com/notices/detail/920007/AN202603301820867145.html
2026-03-30-334,300611,美力科技,美力科技:财通证券股份有限公司关于浙江美力科技股份有限公司重大资产购买实施情况之独立财务顾问核查意见,专项说明/独立意见,2026-03-30,https://data.eastmoney.com/notices/detail/300611/AN202603301820866882.html
2026-03-30-335,300523,辰安科技,辰安科技:第四届董事会第二十四次会议决议公告,董事会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/300523/AN202603301820866879.html
2026-03-30-336,300611,美力科技,美力科技:关于重大资产购买之标的资产完成过户的公告,收购出售资产/股权,2026-03-30,https://data.eastmoney.com/notices/detail/300611/AN202603301820866877.html
2026-03-30-337,300724,捷佳伟创,捷佳伟创:股东询价转让计划书,询价转让计划书,2026-03-30,https://data.eastmoney.com/notices/detail/300724/AN202603301820866881.html
2026-03-30-338,300523,辰安科技,辰安科技:关于公司与合肥市建设投资控股(集团)有限公司、城市生命线产业发展集团(安徽)有限公司签署《委托管理协议》暨关联交易的公告,签订协议,2026-03-30,https://data.eastmoney.com/notices/detail/300523/AN202603301820866876.html
2026-03-30-339,300611,美力科技,美力科技:重大资产购买实施情况报告书,收购出售资产/股权,2026-03-30,https://data.eastmoney.com/notices/detail/300611/AN202603301820866880.html
2026-03-30-340,300611,美力科技,美力科技:北京德恒律师事务所关于浙江美力科技股份有限公司重大资产购买实施情况的法律意见,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/300611/AN202603301820866875.html
2026-03-30-341,300476,胜宏科技,胜宏科技:公司章程(草案)(H股发行并上市后适用),公司章程,2026-03-30,https://data.eastmoney.com/notices/detail/300476/AN202603301820866774.html
2026-03-30-342,300995,奇德新材,奇德新材:关于召开2025年年度股东会的提示性公告,召开股东大会提示性公告,2026-03-30,https://data.eastmoney.com/notices/detail/300995/AN202603301820866713.html
2026-03-30-343,300476,胜宏科技,胜宏科技:关于刊发境外上市外资股(H股)发行聆讯后资料集的公告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/300476/AN202603301820866752.html
2026-03-30-344,300476,胜宏科技,胜宏科技:关于修订《公司章程(草案)》的公告,公司章程修订,2026-03-30,https://data.eastmoney.com/notices/detail/300476/AN202603301820866796.html
2026-03-30-345,300476,胜宏科技,胜宏科技:第五届董事会第十四次会议决议公告,董事会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/300476/AN202603301820866753.html
2026-03-30-346,300995,奇德新材,奇德新材:关于向特定对象发行股票申请获得中国证监会同意注册批复的公告,增发获准公告,2026-03-30,https://data.eastmoney.com/notices/detail/300995/AN202603301820866791.html
2026-03-30-347,300469,信息发展,信息发展:2026年第一次临时股东会决议公告,股东大会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/300469/AN202603301820866731.html
2026-03-30-348,300469,信息发展,信息发展:国浩律师(上海)事务所关于交信(浙江)信息发展股份有限公司2026年第一次临时股东会之法律意见书,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/300469/AN202603301820866802.html
2026-03-30-349,300136,信维通信,信维通信:2026年第一次临时股东会决议公告,增发预案,2026-03-30,https://data.eastmoney.com/notices/detail/300136/AN202603301820866735.html
2026-03-30-350,300995,奇德新材,奇德新材:投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/300995/AN202603301820866647.html
2026-03-30-351,300136,信维通信,信维通信:北京浩天(广州)律师事务所关于深圳市信维通信股份有限公司2026年第一次临时股东会之法律意见书,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/300136/AN202603301820866666.html
2026-03-30-352,920033,康普化学,康普化学:关于公司收到重庆市长寿区应急管理局行政处罚告知书的公告,处罚,2026-03-30,https://data.eastmoney.com/notices/detail/920033/AN202603301820866626.html
2026-03-30-353,300776,帝尔激光,帝尔激光:上海市锦天城(武汉)律师事务所关于武汉帝尔激光科技股份有限公司2026年第二次临时股东会的法律意见书,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/300776/AN202603301820866161.html
2026-03-30-354,300776,帝尔激光,帝尔激光:2026年第二次临时股东会决议公告,股东大会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/300776/AN202603301820866184.html
2026-03-30-355,301308,江波龙,江波龙:2026年3月23日-26日投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/301308/AN202603301820865425.html
2026-03-30-356,002772,众兴菌业,众兴菌业:投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/002772/AN202603301820865267.html
2026-03-30-357,300198,ST纳川,ST纳川:关于福建纳川管材科技股份有限公司2026年第四次临时股东会的法律意见书,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/300198/AN202603301820865966.html
2026-03-30-358,300198,ST纳川,ST纳川:福建纳川管材科技股份有限公司2026年第四次临时股东会决议公告,股东大会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/300198/AN202603301820865983.html
2026-03-30-359,300849,锦盛新材,锦盛新材:关于持股5%以上股东减持股份预披露公告,股东/实际控制人股份减持,2026-03-30,https://data.eastmoney.com/notices/detail/300849/AN202603301820866000.html
2026-03-30-360,920826,盖世食品,关于盖世食品股份有限公司向特定对象发行可转换公司债券申请文件的审核问询函,北交所再融资问询与回复,2026-03-30,https://data.eastmoney.com/notices/detail/920826/AN202603301820865938.html
2026-03-30-361,920035,精创电气,精创电气:关于使用部分闲置自有资金进行现金管理的公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865688.html
2026-03-30-362,920035,精创电气,精创电气:2025年度独立董事述职报告(王贺朝),独立董事述职报告,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865690.html
2026-03-30-363,920035,精创电气,精创电气:2025年度审计报告,审计报告,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865698.html
2026-03-30-364,920035,精创电气,精创电气:2025年年度权益分派预案,分配预案,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865686.html
2026-03-30-365,920035,精创电气,精创电气:关于向全资子公司增资的公告,增资扩股,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865705.html
2026-03-30-366,920035,精创电气,精创电气:2026年度高级管理人员薪酬方案,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865704.html
2026-03-30-367,920035,精创电气,精创电气:2025年年度报告,年度报告全文,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865700.html
2026-03-30-368,920035,精创电气,精创电气:2025年年度报告摘要,年度报告摘要,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865697.html
2026-03-30-369,920035,精创电气,精创电气:董事会审计委员会对公司聘任的2025年度会计师事务所履行监督职责情况报告,审计机构变更,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865695.html
2026-03-30-370,920394,民士达,民士达:投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/920394/AN202603301820865692.html
2026-03-30-371,920035,精创电气,精创电气:第五届董事会第二十次会议决议公告,分配预案,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865681.html
2026-03-30-372,920035,精创电气,精创电气:募集资金2025年度存放、管理与使用情况专项报告,募集资金使用情况报告,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865709.html
2026-03-30-373,920035,精创电气,精创电气:2025年度董事会审计委员会履职情况报告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865682.html
2026-03-30-374,920035,精创电气,精创电气:关于召开公司2025年年度股东会的通知公告,召开股东大会通知,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865691.html
2026-03-30-375,920035,精创电气,精创电气:内部控制审计报告,审计报告,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865708.html
2026-03-30-376,920035,精创电气,精创电气:关于变更公司注册资本及修订《公司章程》的公告,公司注册资本变更,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865699.html
2026-03-30-377,920035,精创电气,精创电气:天健会计师事务所(特殊普通合伙)关于募集资金年度存放、管理与使用情况鉴证报告,保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865696.html
2026-03-30-378,920035,精创电气,精创电气:2026年度董事薪酬方案,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865706.html
2026-03-30-379,920035,精创电气,精创电气:2025年度独立董事述职报告(赵怡超),独立董事述职报告,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865707.html
2026-03-30-380,920035,精创电气,精创电气:2025年度独立董事述职报告(孙自愿已离任),独立董事述职报告,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865689.html
2026-03-30-381,920035,精创电气,精创电气:国泰海通证券股份有限公司关于募集资金年度存放、管理与使用情况的核查意见,保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865684.html
2026-03-30-382,920035,精创电气,精创电气:天健会计师事务所(特殊普通合伙)关于公司非经营性资金占用及其他关联资金往来情况的专项审计说明,保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865683.html
2026-03-30-383,920035,精创电气,精创电气:2025年度董事会工作报告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865702.html
2026-03-30-384,920035,精创电气,精创电气:2025年度内部控制评价报告,内部控制报告,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865687.html
2026-03-30-385,920035,精创电气,精创电气:关于续聘公司2026年度会计师事务所的公告,审计机构变更,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865693.html
2026-03-30-386,920035,精创电气,精创电气:2025年度会计师事务所履职情况评估报告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865685.html
2026-03-30-387,920035,精创电气,精创电气:2025年度独立董事述职报告(逯雨刚),独立董事述职报告,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865703.html
2026-03-30-388,920035,精创电气,精创电气:关于聘任证券事务代表的公告,高管人员任职变动,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865701.html
2026-03-30-389,920035,精创电气,精创电气:董事会关于2025年度独立董事独立性自查情况的专项报告,自查报告,2026-03-30,https://data.eastmoney.com/notices/detail/920035/AN202603301820865694.html
2026-03-30-390,300590,移为通信,移为通信:上海市锦天城律师事务所关于上海移为通信技术股份有限公司2026年限制性股票激励计划调整及授予相关事项的法律意见书,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865464.html
2026-03-30-391,300590,移为通信,移为通信:第四届董事会第二十二次会议决议公告,董事会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865468.html
2026-03-30-392,300590,移为通信,移为通信:关于向2026年限制性股票激励计划激励对象授予限制性股票的公告,股权激励进展公告,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865444.html
2026-03-30-393,300590,移为通信,移为通信:关于调整2026年限制性股票激励计划激励对象名单和授予数量的公告,股权激励对象名单,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865475.html
2026-03-30-394,300590,移为通信,移为通信:董事会薪酬与考核委员会关于2026年限制性股票激励计划激励对象名单(授予日)的核查意见,专项说明/独立意见,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865436.html
2026-03-30-395,920116,星图测控,星图测控:投资者关系活动记录表,调研活动,2026-03-30,https://data.eastmoney.com/notices/detail/920116/AN202603301820865426.html
2026-03-30-396,300775,三角防务,三角防务:关于持股5%以上股东的一致行动人减持股份预披露公告,股东/实际控制人股份减持,2026-03-30,https://data.eastmoney.com/notices/detail/300775/AN202603301820865396.html
2026-03-30-397,301331,恩威医药,恩威医药:关于使用部分闲置募集资金与部分闲置自有资金进行现金管理的公告,投资理财,2026-03-30,https://data.eastmoney.com/notices/detail/301331/AN202603301820865394.html
2026-03-30-398,301331,恩威医药,恩威医药:关于调整2023年限制性股票激励计划第二类限制性股票授予价格的公告,股权激励行权价（数量）调整,2026-03-30,https://data.eastmoney.com/notices/detail/301331/AN202603301820865395.html
2026-03-30-399,301331,恩威医药,恩威医药:董事会提名与薪酬委员会关于2023年限制性股票激励计划第二类限制性股票授予价格调整的核查意见,专项说明/独立意见,2026-03-30,https://data.eastmoney.com/notices/detail/301331/AN202603301820865388.html
2026-03-30-400,301331,恩威医药,恩威医药:第三届董事会第十次会议决议公告,董事会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/301331/AN202603301820865390.html
2026-03-30-401,301331,恩威医药,恩威医药:中信证券股份有限公司关于恩威医药股份有限公司使用部分闲置募集资金进行现金管理的核查意见,保荐/核查意见,2026-03-30,https://data.eastmoney.com/notices/detail/301331/AN202603301820865387.html
2026-03-30-402,920527,夜光明,夜光明:关于使用自有闲置资金委托理财的进展公告,委托（受托）事项,2026-03-30,https://data.eastmoney.com/notices/detail/920527/AN202603301820865328.html
2026-03-30-403,920274,宏裕包材,宏裕包材:关于2026年度向银行申请综合授信额度的公告,借贷,2026-03-30,https://data.eastmoney.com/notices/detail/920274/AN202603301820865289.html
2026-03-30-404,920274,宏裕包材,宏裕包材:董事会审计委员会对会计师事务所履行监督职责情况报告,其他,2026-03-30,https://data.eastmoney.com/notices/detail/920274/AN202603301820865275.html
2026-03-30-405,920274,宏裕包材,宏裕包材:关于召开2025年年度股东会通知公告(提供网络投票),召开股东大会通知,2026-03-30,https://data.eastmoney.com/notices/detail/920274/AN202603301820865271.html
